Sigla ICAO Empresa Aérea;Empresa Aérea;Número Voo;Código DI;Código Tipo Linha;Modelo Equipamento;Número de Assentos;Sigla ICAO Aeroporto Origem;Descrição Aeroporto Origem;Partida Prevista;Partida Real;Sigla ICAO Aeroporto Destino;Descrição Aeroporto Destino;Chegada Prevista;Chegada Real;Situação Voo;Justificativa;Referência;Situação Partida;Situação Chegada
AAL;AMERICAN AIRLINES, INC.;925;0;I;B772;288;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;02/12/24 23:50;03/12/24 00:17;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;03/12/24 08:10;03/12/24 08:08;REALIZADO;;02/12/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;929;0;I;B77W;318;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;02/12/24 20:50;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;03/12/24 06:20;;CANCELADO;;02/12/24 00:00;;
AAL;AMERICAN AIRLINES, INC.;930;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/12/24 22:30;02/12/24 22:22;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;03/12/24 06:00;03/12/24 06:45;REALIZADO;;02/12/24 00:00;Antecipado;Atraso 30-60
AAL;AMERICAN AIRLINES, INC.;936;0;I;B788;295;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;02/12/24 23:00;02/12/24 22:29;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;03/12/24 06:50;03/12/24 09:08;REALIZADO;;02/12/24 00:00;Antecipado;Atraso 120-240
AAL;AMERICAN AIRLINES, INC.;937;0;I;B788;295;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;02/12/24 20:00;02/12/24 22:10;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;03/12/24 08:00;03/12/24 08:06;REALIZADO;;02/12/24 00:00;Atraso 120-240;Pontual
AAL;AMERICAN AIRLINES, INC.;948;0;I;B788;295;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;02/12/24 22:10;;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;03/12/24 05:45;;CANCELADO;;02/12/24 00:00;;
AAL;AMERICAN AIRLINES, INC.;950;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/12/24 23:15;02/12/24 23:05;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;03/12/24 09:00;03/12/24 08:16;REALIZADO;;02/12/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;951;0;I;B789;295;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;02/12/24 20:00;02/12/24 21:06;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;03/12/24 06:05;03/12/24 06:44;REALIZADO;;02/12/24 00:00;Atraso 60-120;Atraso 30-60
AAL;AMERICAN AIRLINES, INC.;958;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/12/24 23:50;02/12/24 23:45;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;03/12/24 09:40;03/12/24 07:57;REALIZADO;;02/12/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;962;0;I;B789;295;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/12/24 23:00;02/12/24 22:57;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;03/12/24 09:30;03/12/24 08:55;REALIZADO;;02/12/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;963;0;I;B789;295;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;02/12/24 20:25;02/12/24 22:28;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;03/12/24 08:35;03/12/24 08:22;REALIZADO;;02/12/24 00:00;Atraso 120-240;Antecipado
